State,state fips code,county fips code,debt,latitude,longitude,City,Institution Type,Official Program Pass/Zone/Fail,Annual Earnings,Field Study Grouped,,
CO,8,1,5132,"39,550051","-105,782067",DENVER,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,59787,Management & Administration,,
CO,8,1,4023,"39,550051","-105,782067",DENVER,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,59787,Management & Administration,,
CO,8,1,5727,"39,550051","-105,782067",DENVER,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,59787,Management & Administration,,
CO,8,1,6635,"39,550051","-105,782067",DENVER,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,59787,Management & Administration,,
CO,8,1,3851,"39,550051","-105,782067",DENVER,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,59787,Management & Administration,,
MA,25,17,1470,"42,407211","-71,382437",FRAMINGHAM,PROPRIETARY LESS THAN 2 YEARS,ZONE,14570,Others,,
MA,25,17,874,"42,407211","-71,382437",FRAMINGHAM,PROPRIETARY LESS THAN 2 YEARS,ZONE,14570,Others,,
NE,31,25,1657,"41,492537","-99,901813",LINCOLN,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,15976,Others,,
NE,31,25,955,"41,492537","-99,901813",LINCOLN,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,15976,Others,,
NE,31,25,930,"41,492537","-99,901813",LINCOLN,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,15976,Others,,
MD,24,33,2398,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
MD,24,33,1311,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
MD,24,33,2334,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
MD,24,33,1682,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
MD,24,33,1274,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
MD,24,33,1286,"39,045755","-76,641271",BELTSVILLE,PROPRIETARY 2 TO 3 YEARS,PASS,36181,Others,,
IN,18,3,1357,"40,551217","-85,602364",FORT WAYNE,PUBLIC 4 YEARS OR MORE,PASS,25284,Health field,,
IN,18,3,1358,"40,551217","-85,602364",FORT WAYNE,PUBLIC 4 YEARS OR MORE,PASS,25284,Health field,,
IN,18,3,948,"40,551217","-85,602364",FORT WAYNE,PUBLIC 4 YEARS OR MORE,PASS,25284,Health field,,
IN,18,3,507,"40,551217","-85,602364",FORT WAYNE,PUBLIC 4 YEARS OR MORE,PASS,25284,Health field,,
CA,6,85,1449,"36,778261","-119,417932",SANTA CLARA,PROPRIETARY LESS THAN 2 YEARS,ZONE,15739,Others,,
CA,6,85,870,"36,778261","-119,417932",SANTA CLARA,PROPRIETARY LESS THAN 2 YEARS,ZONE,15739,Others,,
FL,12,3,1245,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,1204,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,1270,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,3126,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,1906,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,2763,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,2358,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,874,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
PA,42,49,2209,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1657,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2209,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2623,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
IA,19,11,1478,"41,878003","-93,097702",CEDAR RAPIDS,PUBLIC 2 TO 3 YEARS,PASS,22853,Health field,,
IA,19,11,759,"41,878003","-93,097702",CEDAR RAPIDS,PUBLIC 2 TO 3 YEARS,PASS,22853,Health field,,
IA,19,11,895,"41,878003","-93,097702",CEDAR RAPIDS,PUBLIC 2 TO 3 YEARS,PASS,22853,Health field,,
CA,6,73,2114,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,1311,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,1279,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,1191,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,1267,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,4310,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,2552,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
MA,25,21,759,"42,407211","-71,382437",QUINCY,PUBLIC 2 TO 3 YEARS,PASS,45044,Health field,,
NJ,34,13,1575,"40,058324","-74,405661",NUTLEY,PROPRIETARY 2 TO 3 YEARS,PASS,24228,Others,,
NJ,34,13,1594,"40,058324","-74,405661",NUTLEY,PROPRIETARY 2 TO 3 YEARS,PASS,24228,Others,,
NJ,34,13,1041,"40,058324","-74,405661",NUTLEY,PROPRIETARY 2 TO 3 YEARS,PASS,24228,Others,,
NJ,34,13,581,"40,058324","-74,405661",NUTLEY,PROPRIETARY 2 TO 3 YEARS,PASS,24228,Others,,
NY,36,7,1311,"43,299428","-74,217933",BINGHAMTON,PUBLIC 2 TO 3 YEARS,PASS,21009,Others,,
NY,36,7,1311,"43,299428","-74,217933",BINGHAMTON,PUBLIC 2 TO 3 YEARS,PASS,21009,Others,,
NY,36,7,1311,"43,299428","-74,217933",BINGHAMTON,PUBLIC 2 TO 3 YEARS,PASS,21009,Others,,
NY,36,7,1795,"43,299428","-74,217933",BINGHAMTON,PUBLIC 2 TO 3 YEARS,PASS,21009,Others,,
PA,42,85,2128,"41,203322","-77,194525",SHARON,PROPRIETARY 2 TO 3 YEARS,PASS,20122,Health field,,
PA,42,85,2026,"41,203322","-77,194525",SHARON,PROPRIETARY 2 TO 3 YEARS,PASS,20122,Health field,,
PA,42,85,3135,"41,203322","-77,194525",SHARON,PROPRIETARY 2 TO 3 YEARS,PASS,20122,Health field,,
TN,47,47,50,"35,517491","-86,580447",WHITEVILLE,PUBLIC 2 TO 3 YEARS,PASS,24485,Others,,
TN,47,47,50,"35,517491","-86,580447",WHITEVILLE,PUBLIC 2 TO 3 YEARS,PASS,24485,Others,,
TN,47,47,50,"35,517491","-86,580447",WHITEVILLE,PUBLIC 2 TO 3 YEARS,PASS,24485,Others,,
NY,36,81,2171,"43,299428","-74,217933",FLUSHING,PROPRIETARY 2 TO 3 YEARS,ZONE,21366,Others,,
NY,36,81,50,"43,299428","-74,217933",FLUSHING,PROPRIETARY 2 TO 3 YEARS,ZONE,21366,Others,,
NY,36,81,71,"43,299428","-74,217933",FLUSHING,PROPRIETARY 2 TO 3 YEARS,ZONE,21366,Others,,
NY,36,81,56,"43,299428","-74,217933",FLUSHING,PROPRIETARY 2 TO 3 YEARS,ZONE,21366,Others,,
NY,36,81,164,"43,299428","-74,217933",FLUSHING,PROPRIETARY 2 TO 3 YEARS,ZONE,21366,Others,,
CA,6,83,1566,"36,778261","-119,417932",SANTA BARBARA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,48171,Others,,
MN,27,37,1352,"46,729553","-94,6859",HASTINGS,PROPRIETARY 4 YEARS OR MORE,PASS,18154,Others,,
TX,48,141,2292,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,341,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,1933,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,381,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,2021,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,2199,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,1311,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,2572,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,224,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,483,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,350,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
TX,48,141,353,"31,968599","-99,901813",EL PASO,PROPRIETARY 2 TO 3 YEARS,PASS,16162,Health field,,
NY,36,43,759,"43,299428","-74,217933",HERKIMER,PUBLIC 2 TO 3 YEARS,PASS,19891,Health field,,
AZ,4,13,3661,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2923,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3495,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1172,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2973,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2752,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3495,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3661,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,983,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2979,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3742,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2050,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2303,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2822,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3781,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1311,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3495,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2906,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3661,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2798,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3495,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1904,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4642,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2372,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4711,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1665,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2145,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2782,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2384,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3307,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2497,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1915,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2286,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2155,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2391,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2281,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3188,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,342,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3031,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3199,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1050,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2628,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2800,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3512,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2875,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2923,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3994,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2716,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3705,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2962,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2902,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3717,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3667,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2796,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3279,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4423,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3228,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4776,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3801,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3800,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2963,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2957,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4114,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2953,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3422,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3068,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2496,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2513,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2820,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2586,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2878,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3469,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2603,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4795,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3728,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3198,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3512,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,954,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4612,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3495,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2623,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2895,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3828,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1825,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3661,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3372,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2642,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2807,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,966,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3782,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2739,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3597,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2308,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,4585,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,3517,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,1612,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
AZ,4,13,2284,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
NE,31,79,744,"41,492537","-99,901813",GRAND ISLAND,PUBLIC 2 TO 3 YEARS,PASS,29251,Health field,,
MI,26,49,1311,"44,314844","-85,602364",FLINT,PUBLIC 2 TO 3 YEARS,ZONE,11793,Others,,
MI,26,49,1311,"44,314844","-85,602364",FLINT,PUBLIC 2 TO 3 YEARS,ZONE,11793,Others,,
MI,26,49,1311,"44,314844","-85,602364",FLINT,PUBLIC 2 TO 3 YEARS,ZONE,11793,Others,,
HI,15,3,941,"19,898682","-155,665857",HONOLULU,PUBLIC 4 YEARS OR MORE,PASS,51059,"Literature, Education & Human Sciences",,
AZ,4,13,2580,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,2580,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1872,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,2761,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,2369,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1274,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,3625,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,2117,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1311,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1311,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1267,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1152,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,3747,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1158,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,4488,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,4724,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,2813,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,1311,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
AZ,4,13,4488,"34,048928","-111,093731",PHOENIX,PROPRIETARY 4 YEARS OR MORE,PASS,53494,"Literature, Education & Human Sciences",,
TN,47,149,50,"35,517491","-86,580447",MURFREESBORO,PUBLIC 2 TO 3 YEARS,PASS,34058,Sciences,,
TN,47,149,50,"35,517491","-86,580447",MURFREESBORO,PUBLIC 2 TO 3 YEARS,PASS,34058,Sciences,,
TN,47,149,50,"35,517491","-86,580447",MURFREESBORO,PUBLIC 2 TO 3 YEARS,PASS,34058,Sciences,,
TN,47,149,50,"35,517491","-86,580447",MURFREESBORO,PUBLIC 2 TO 3 YEARS,PASS,34058,Sciences,,
TN,47,149,50,"35,517491","-86,580447",MURFREESBORO,PUBLIC 2 TO 3 YEARS,PASS,34058,Sciences,,
